nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	SName	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	SName	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
1	1.25820	44.00039	3.85169	0.00000	1.08242	2.06959	4.25619	2.35964	0.28964	0.32523	0.00127	1.70162	0.15569	0.15569	0.01111	0.01161	0.35116	0.18745	196.69813	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
1	4.86001	174.58384	13.09556	0.00000	1.08242	0.21881	0.88055	0.54506	0.44765	0.28120	0.07075	1.70162	0.39021	0.39021	0.01415	0.02909	0.05590	0.01354	116.67241	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
1	1.80873	351.94849	7.02884	0.00000	1.08242	1.23808	0.80018	5.09856	0.57108	0.15634	0.01442	1.70162	0.62270	0.62270	0.04381	0.04643	0.02195	0.50153	86.69931	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
2	2.37220	19.65980	9.01530	0.00000	2.06394	2.47479	6.26191	4.54394	0.36554	0.42060	0.07654	151.27062	0.09099	0.09099	0.00340	0.00678	1.02804	0.88002	250.12531	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
2	1.10214	63.84323	1.18085	0.00000	2.06394	2.67882	2.42221	0.60694	0.75503	0.59468	0.08783	151.27062	0.19954	0.19954	0.01480	0.01488	0.21378	0.27045	133.14399	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
2	0.86429	97.57198	0.64709	0.00000	2.06394	2.05001	5.83717	4.88230	0.12116	0.38650	0.05732	151.27062	0.26476	0.26476	0.01048	0.01974	0.12144	0.86550	159.08091	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
2	1.71038	211.66196	5.95415	0.00000	2.06394	0.95426	0.98979	2.89516	0.06705	0.53826	0.05110	151.27062	0.44367	0.44367	0.02656	0.03308	0.04324	0.67482	124.73825	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
3	1.12790	9.98202	2.24617	0.00000	2.09917	3.81526	4.12882	4.65252	0.49328	0.42454	0.08847	3.41143	0.05791	0.05791	0.00369	0.00432	2.53798	0.10301	296.39307	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
3	1.98321	78.41690	7.32656	0.00000	2.09917	1.48586	4.26776	1.71434	0.49901	0.24612	0.06012	3.41143	0.22886	0.22886	0.01649	0.01706	0.16252	0.45686	148.67425	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
3	3.91922	161.04214	8.83023	0.00000	2.09917	0.64747	0.21198	0.02891	0.00953	0.44109	0.05649	3.41143	0.36976	0.36976	0.02698	0.02757	0.06226	0.22207	138.69566	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
4	0.81376	0.58009	4.18489	0.00000	1.88195	5.39110	3.88391	0.77000	0.35474	0.29517	0.09232	0.25763	0.00869	0.00869	0.00020	0.00065	112.75159	0.95368	812.86594	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
4	0.96621	38.28725	0.64709	0.00000	1.88195	3.29632	3.80986	2.54411	0.46756	0.55009	0.02300	0.25763	0.14191	0.14191	0.01056	0.01058	0.42271	0.28537	191.70438	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
4	0.84320	191.50518	0.52588	0.00000	1.88195	0.23615	1.82040	4.80311	0.32097	0.13307	0.06631	0.25763	0.41503	0.41503	0.02934	0.03094	0.04942	0.17564	119.12278	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
4	0.81835	381.66493	0.34731	0.00000	1.88195	5.76032	5.92161	6.15645	0.54096	0.11796	0.02217	0.25763	0.65728	0.65728	0.04384	0.04900	0.01970	0.57392	85.83241	23	CD-31   909	0.29100	0.26000	3250.00000	13.41301	M	34.17166	-30.98840	229.72915	-71.00649	
0	0.81215	486.34130	0.79624	0.00000	2.13551	4.30123	4.49695	0.52223	0.36890	0.20117	0.01903	147.88663	0.98567	0.98567	0.03287	0.05544	0.05535	0.83134	120.32425	24	CD-35  6662	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	
2	1.70473	1.57248	11.80549	0.00000	1.02311	1.50106	0.31463	0.94312	0.02563	0.00667	0.02382	0.80306	0.02155	0.02155	0.00071	0.00121	115.76453	0.02465	907.04341	24	CD-35  6662	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	
2	0.51276	13.50643	0.11812	0.00000	1.02311	0.58176	5.25064	4.85655	0.14774	0.07727	0.01664	0.80306	0.09039	0.09039	0.00428	0.00508	6.58115	0.63489	428.32348	24	CD-35  6662	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	
3	2.22958	191.81415	5.83192	0.00000	0.90791	6.17815	5.72378	1.00785	0.31127	0.38501	0.03963	0.28924	0.53010	0.53010	0.02802	0.02982	0.19136	0.16621	167.69780	24	CD-35  6662	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	
4	0.95755	144.42664	0.59557	0.00000	2.38389	5.99089	3.32096	4.17109	0.68011	0.29042	0.02686	3.33161	0.43873	0.43873	0.01891	0.02468	0.27936	0.06530	152.17481	24	CD-35  6662	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	
4	0.53169	475.11215	0.10215	0.00000	2.38389	6.24339	5.04676	2.37663	0.55456	0.16538	0.01170	3.33161	0.97043	0.97043	0.04263	0.05459	0.05710	0.07043	111.14961	24	CD-35  6662	0.53500	0.54000	3800.00000	17.77775	M	160.46598	-36.63337	275.82938	19.32772	
0	1.27335	13.63590	3.33116	0.00000	1.54517	3.86458	4.89716	0.87179	0.38943	0.42722	0.05990	1.50811	0.07130	0.07130	0.00396	0.00455	1.67444	0.60348	279.86848	25	CD-38 11343A	0.29100	0.26000	3250.00000	15.67221	M	254.20237	-39.09393	345.90817	2.50528	
3	1.24033	22.25570	1.68009	0.00000	2.23526	0.19942	2.32240	5.85231	0.59178	0.17377	0.08216	0.99486	0.09884	0.09884	0.00419	0.00631	0.87135	0.03867	214.94444	25	CD-38 11343A	0.29100	0.26000	3250.00000	15.67221	M	254.20237	-39.09393	345.90817	2.50528	
4	1.78040	92.62255	6.60480	0.00000	1.32132	0.98654	2.22824	5.81282	0.14955	0.50619	0.04230	3.54328	0.25572	0.25572	0.00499	0.01632	0.13016	0.00315	160.54202	25	CD-38 11343A	0.29100	0.26000	3250.00000	15.67221	M	254.20237	-39.09393	345.90817	2.50528	
0	1.40575	1.01193	2.15490	0.00000	0.91060	1.95129	2.17284	4.87102	0.48657	0.54030	0.07392	7.76962	0.01114	0.01114	0.00059	0.00071	39.60247	0.09452	591.02394	26	CD-38 11343B	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	
1	0.91857	1.21934	0.74820	0.00000	0.69313	0.30290	6.24554	1.03429	0.59374	0.51677	0.09742	199.75237	0.01261	0.01261	0.00068	0.00080	30.88545	0.09708	523.83400	26	CD-38 11343B	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	
2	1.74336	4.31258	3.47225	0.00000	2.43331	0.80877	4.74550	4.41393	0.23946	0.57778	0.07981	1.16655	0.02928	0.02928	0.00184	0.00186	5.73154	0.23765	402.16241	26	CD-38 11343B	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	
2	1.48034	83.52876	3.19580	0.00000	2.43331	4.42781	2.37452	4.69835	0.27964	0.09334	0.03510	1.16655	0.21116	0.21116	0.01192	0.01344	0.11019	0.12194	147.73266	26	CD-38 11343B	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	
3	0.75687	5.29510	0.22938	0.00000	1.63806	1.44441	3.88244	4.61193	0.43413	0.51815	0.05248	5.75395	0.03357	0.03357	0.00128	0.00214	4.35935	0.02711	348.81012	26	CD-38 11343B	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	
3	0.57576	136.84220	0.15467	0.00000	1.63806	2.15366	1.84469	2.18155	0.25165	0.29918	0.03436	5.75395	0.29346	0.29346	0.01187	0.01867	0.05706	0.80501	126.51815	26	CD-38 11343B	0.24300	0.18000	3100.00000	15.71568	M	254.20141	-39.09351	345.90803	2.50612	
0	1.07492	5.02399	0.95965	0.00000	1.77791	2.38777	1.31797	4.61176	0.11155	0.20189	0.06805	620.76936	0.03664	0.03664	0.00311	0.00330	6.33940	0.50613	428.76971	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
0	0.90474	239.89054	0.92066	0.00000	1.77791	1.71808	1.80369	4.80029	0.63141	0.47392	0.08979	620.76936	0.48229	0.48229	0.04134	0.04347	0.03660	0.17930	94.85238	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
1	1.11187	10.02548	1.23087	0.00000	2.12578	2.63903	1.16609	6.23815	0.33134	0.42595	0.01302	0.72644	0.05808	0.05808	0.00337	0.00523	2.52333	0.03452	317.21067	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
1	1.55517	37.30761	3.33116	0.00000	2.12578	2.03540	0.65380	2.80364	0.10735	0.51673	0.05147	0.72644	0.13947	0.13947	0.01212	0.01257	0.43757	0.46146	220.03262	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
1	0.69200	178.35061	0.10871	0.00000	2.12578	3.98874	5.90582	4.80136	0.77691	0.06513	0.08478	0.72644	0.39580	0.39580	0.02068	0.03567	0.05434	0.83895	92.35113	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
2	0.54329	381.87710	0.12570	0.00000	1.56764	3.57660	1.36839	4.04559	0.71344	0.14086	0.06474	1.14741	0.65752	0.65752	0.03825	0.05926	0.01969	0.79868	76.28014	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
3	1.25145	26.21905	4.83882	0.00000	1.04668	2.29382	2.98052	4.14736	0.75048	0.28681	0.09606	10.89702	0.11025	0.11025	0.00757	0.00994	0.70031	0.06401	179.94967	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
3	0.89627	210.93649	0.59557	0.00000	1.04668	3.57325	4.59736	1.93730	0.35992	0.34655	0.05945	10.89702	0.44265	0.44265	0.03896	0.03989	0.04344	0.21801	113.65543	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
4	1.52541	1.99882	2.88098	0.00000	2.83086	3.08401	3.91510	3.42267	0.04735	0.44413	0.00399	0.44896	0.01982	0.01982	0.00172	0.00179	21.66446	0.19668	593.23207	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
4	1.63566	28.33689	2.54385	0.00000	2.83086	5.65169	4.02732	4.15397	0.77208	0.36169	0.01794	0.44896	0.11611	0.11611	0.01002	0.01046	0.63141	0.18699	171.42537	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
4	0.80112	46.28585	0.38527	0.00000	2.83086	4.77787	0.61695	3.12617	0.73646	0.12974	0.09317	0.44896	0.16104	0.16104	0.01429	0.01451	0.32823	0.40960	150.94302	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
4	0.71847	275.27714	0.49415	0.00000	2.83086	4.84009	0.94216	2.41424	0.34864	0.53117	0.03673	0.44896	0.52862	0.52862	0.04754	0.04764	0.03046	0.35157	104.45932	27	CD-56  1032A	0.29100	0.26000	3250.00000	11.09586	M	73.38001	-55.86031	264.27179	-38.55028	
0	2.36945	27.05092	4.73949	0.00000	0.87945	3.18839	2.22079	1.80859	0.46456	0.41479	0.09945	276.82005	0.09958	0.09958	0.00720	0.00898	0.49546	0.67584	199.74925	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
0	1.04718	45.28803	0.86512	0.00000	0.87945	1.10335	0.21952	4.59246	0.10210	0.10268	0.05789	276.82005	0.14041	0.14041	0.00813	0.01266	0.24924	0.80083	191.43164	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
0	1.83905	117.28440	3.06594	0.00000	0.87945	3.57547	3.86081	6.06553	0.38352	0.57872	0.08348	276.82005	0.26478	0.26478	0.02218	0.02387	0.07008	0.52560	126.89199	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
0	3.64073	429.36861	14.83106	0.00000	0.87945	4.01582	1.21092	0.89633	0.41697	0.59873	0.05584	276.82005	0.62895	0.62895	0.04250	0.05671	0.01242	0.05998	81.19189	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
1	1.66101	8.04935	6.46922	0.00000	1.79183	4.34594	4.57290	5.17390	0.12580	0.48913	0.00641	0.79131	0.04438	0.04438	0.00381	0.00400	2.49406	0.48800	338.20736	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
2	3.25571	9.29928	5.59494	0.00000	0.46209	3.55350	6.23050	5.20117	0.68852	0.05308	0.08471	3.68898	0.04887	0.04887	0.00403	0.00441	2.05741	0.54672	249.02472	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
2	0.53945	239.51350	0.07801	0.00000	0.46209	4.66674	2.83682	5.00805	0.17364	0.50055	0.08828	3.68898	0.42620	0.42620	0.03440	0.03843	0.02705	0.12760	107.61751	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
3	1.55532	0.61018	2.70717	0.00000	2.07535	0.13281	2.54195	2.89971	0.66522	0.17952	0.01669	402.38689	0.00795	0.00795	0.00054	0.00072	77.73915	0.71528	628.64309	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
3	0.75070	276.33942	0.23910	0.00000	2.07535	4.94516	4.86698	3.99303	0.48956	0.43105	0.08091	402.38689	0.46884	0.46884	0.03735	0.04227	0.02235	0.11967	90.96443	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
4	3.12437	1.47888	10.21005	0.00000	1.45515	1.95488	2.61524	2.43196	0.16788	0.29062	0.00823	0.16248	0.01434	0.01434	0.00045	0.00129	23.87866	0.94279	587.62849	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
4	1.96371	22.94369	1.64560	0.00000	1.45515	4.41723	1.37338	5.47700	0.26599	0.38405	0.03998	0.16248	0.08923	0.08923	0.00680	0.00805	0.61712	0.09798	228.33441	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
4	3.26914	341.04490	35.44121	0.00000	1.45515	3.87786	5.42716	3.88497	0.26359	0.00369	0.07574	0.16248	0.53943	0.53943	0.04833	0.04864	0.01689	0.26446	92.94152	28	CD-56  1032B	0.24300	0.18000	3100.00000	11.09074	M	73.37727	-55.85880	264.27014	-38.55200	
0	3.01067	1.60040	9.59409	0.00000	1.74363	5.59851	4.28240	6.07429	0.54338	0.12663	0.01238	3.69862	0.02296	0.02296	0.00120	0.00196	200.65245	0.81983	861.09995	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
0	3.25127	3.97272	2.49163	0.00000	1.74363	2.86451	6.11631	1.45286	0.42050	0.39922	0.09384	3.69862	0.04209	0.04209	0.00117	0.00360	59.69881	0.00384	675.00826	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
0	0.70835	280.81637	0.34731	0.00000	1.74363	0.64887	0.36730	1.01838	0.53514	0.34820	0.06853	3.69862	0.71950	0.71950	0.01537	0.06151	0.20426	0.00170	154.50047	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
0	0.72267	412.15327	0.38527	0.00000	1.74363	1.15954	0.85582	4.78443	0.32691	0.10247	0.07971	3.69862	0.92923	0.92923	0.06410	0.07944	0.12246	0.67095	149.13266	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
2	1.48023	4.43689	4.01483	0.00000	2.34802	4.81877	5.05467	4.37851	0.49340	0.40797	0.01125	1.76384	0.04530	0.04530	0.00387	0.00387	51.52027	0.32131	629.09122	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
2	0.72986	34.01946	0.26523	0.00000	2.34802	5.79026	1.23270	2.45530	0.26438	0.40470	0.02751	1.76384	0.17616	0.17616	0.01399	0.01506	3.40758	0.52562	350.21000	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
2	2.37665	291.45270	12.82673	0.00000	2.34802	0.82612	3.49605	3.44546	0.41233	0.44666	0.04030	1.76384	0.73756	0.73756	0.05674	0.06305	0.19438	0.13103	161.80833	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
3	0.55769	13.42778	0.08302	0.00000	0.69889	2.32585	3.15907	4.35852	0.06477	0.52032	0.06226	147.21079	0.09479	0.09479	0.00644	0.00810	11.76911	0.07540	506.95493	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
3	3.00623	80.83573	11.80549	0.00000	0.69889	5.83456	0.59232	4.37624	0.63276	0.10445	0.04254	147.21079	0.31368	0.31368	0.02099	0.02681	1.07468	0.69342	220.60340	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
3	9.72104	178.33223	73.24682	0.00000	0.69889	2.85128	1.93440	2.06384	0.28929	0.26642	0.00768	147.21079	0.53158	0.53158	0.03971	0.04544	0.37420	0.59981	199.87270	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
4	0.73952	20.07695	0.35459	0.00000	0.40700	3.52083	2.25360	3.23164	0.38094	0.10940	0.06261	7.48863	0.12394	0.12394	0.01016	0.01060	6.88365	0.47288	399.89031	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
4	0.59571	25.23502	0.15791	0.00000	0.40700	6.09478	1.04961	2.05012	0.41447	0.55070	0.04012	7.48863	0.14435	0.14435	0.01234	0.01234	5.07471	0.31007	365.42118	29	CD-57  1079	0.65400	0.63000	4070.00000	11.69793	K	76.44738	-57.55383	266.12900	-36.66960	
0	0.59152	1.90927	0.15791	0.00000	0.44725	5.97761	2.01616	6.00087	0.69127	0.34959	0.03178	163.79262	0.02219	0.02219	0.00113	0.00125	42.39398	0.13439	529.38883	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
0	1.42360	7.33678	5.25741	0.00000	0.44725	0.90563	5.64329	6.25159	0.17212	0.49087	0.04313	163.79262	0.05445	0.05445	0.00296	0.00307	7.04347	0.46444	432.50603	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
0	1.24113	56.34059	1.30989	0.00000	0.44725	2.03510	2.49630	3.12559	0.52517	0.05529	0.04097	163.79262	0.21194	0.21194	0.01152	0.01195	0.46491	0.46241	190.77858	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
0	1.06686	256.95913	0.90176	0.00000	0.44725	2.93245	2.82013	5.79084	0.43016	0.18722	0.08120	163.79262	0.58286	0.58286	0.03120	0.03286	0.06147	0.17698	120.40723	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
0	1.92064	491.86964	5.95415	0.00000	0.44725	1.20090	2.61687	4.74271	0.79016	0.39678	0.00780	163.79262	0.89858	0.89858	0.04685	0.05067	0.02586	0.15132	75.54226	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
1	2.44174	0.70486	6.74323	0.00000	1.06854	3.42263	0.19938	1.08151	0.57754	0.40132	0.05082	0.01742	0.01142	0.01142	0.00035	0.00064	160.07486	0.01938	798.14386	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
1	1.19670	6.05005	2.11067	0.00000	1.06854	6.10295	5.79929	0.96158	0.40630	0.30033	0.00048	0.01742	0.04788	0.04788	0.00247	0.00270	9.10853	0.14305	424.43233	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
1	2.76125	39.53663	2.65160	0.00000	1.06854	5.72936	2.19343	1.78404	0.18310	0.30864	0.02012	0.01742	0.16736	0.16736	0.00717	0.00944	0.74552	0.71348	245.87294	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
1	1.50214	87.22070	2.15490	0.00000	1.06854	0.43818	5.32280	2.95924	0.15135	0.03626	0.07157	0.01742	0.28362	0.28362	0.00965	0.01599	0.25960	0.02765	190.68278	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
1	0.84422	126.92266	0.76388	0.00000	1.06854	1.90541	4.72249	2.01005	0.60207	0.49830	0.02162	0.01742	0.36421	0.36421	0.01899	0.02054	0.15743	0.15130	139.24312	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
1	0.70172	280.64761	0.31310	0.00000	1.06854	5.19105	1.70041	5.64322	0.27408	0.07771	0.00996	0.01742	0.61816	0.61816	0.02246	0.03485	0.05465	0.03465	124.21422	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
2	1.50824	39.56285	5.36760	0.00000	2.47044	1.54740	4.58484	2.56807	0.42077	0.28467	0.05543	0.79906	0.16744	0.16744	0.00831	0.00944	0.74486	0.11737	225.57235	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
2	0.59482	54.34410	0.14534	0.00000	2.47044	5.80739	4.09969	1.76733	0.79059	0.12749	0.07099	0.79906	0.20690	0.20690	0.01129	0.01167	0.48782	0.45412	157.35053	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
2	0.83468	96.79841	0.48401	0.00000	2.47044	1.47005	4.73071	5.59194	0.75556	0.40480	0.04679	0.79906	0.30402	0.30402	0.01498	0.01714	0.22593	0.59991	134.92424	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
2	1.10960	147.82630	1.61182	0.00000	2.47044	2.99385	0.73045	1.00338	0.04172	0.33779	0.03336	0.79906	0.40317	0.40317	0.01795	0.02273	0.12847	0.07356	164.86368	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
3	1.01480	28.46331	1.33734	0.00000	2.03073	0.60880	2.62413	3.57639	0.16956	0.41406	0.03561	0.77536	0.13444	0.13444	0.00756	0.00758	1.15544	0.35618	275.46571	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
3	3.30223	101.04466	11.56315	0.00000	2.03073	2.29484	0.80752	2.97978	0.65232	0.24513	0.08187	0.77536	0.31285	0.31285	0.01486	0.01764	0.21336	0.63544	145.25360	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
3	0.53939	461.73062	0.10215	0.00000	2.03073	1.87331	1.20942	5.42816	0.70748	0.18799	0.04651	0.77536	0.86149	0.86149	0.04617	0.04857	0.02814	0.17835	83.83259	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
4	0.63420	0.60639	1.71530	0.00000	1.79209	1.84113	0.35689	5.16615	0.22108	0.41010	0.06339	0.70448	0.01033	0.01033	0.00043	0.00058	195.64141	0.72952	977.89420	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
4	0.69476	329.62421	0.20679	0.00000	1.79209	3.60540	1.24702	4.61954	0.35948	0.19826	0.03662	0.70448	0.68813	0.68813	0.03565	0.03880	0.04410	0.54086	114.10256	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
4	0.93754	481.61415	0.59557	0.00000	1.79209	5.51760	0.91817	1.46298	0.52082	0.37591	0.00365	0.70448	0.88605	0.88605	0.03698	0.04996	0.02660	0.05724	93.51776	30	CPD-35  4332	0.39300	0.40000	3500.00000	17.73540	M	160.46102	-36.63076	275.82435	19.32796	
0	1.08821	1.47019	0.92066	0.00000	1.29719	1.41875	5.30082	5.74643	0.09165	0.11454	0.04978	6.73694	0.01248	0.01248	0.00018	0.00065	10.39957	0.96379	487.94474	31	FBS 1415+456	0.14900	0.12000	3000.00000	19.32595	M	214.34209	45.42944	85.53942	64.96215	
0	0.71740	7.85073	0.23910	0.00000	1.29719	3.13266	4.39800	2.99311	0.22918	0.48888	0.00703	6.73694	0.03813	0.03813	0.00100	0.00197	1.11421	0.01558	267.93720	31	FBS 1415+456	0.14900	0.12000	3000.00000	19.32595	M	214.34209	45.42944	85.53942	64.96215	
0	3.39013	25.85980	9.79517	0.00000	1.29719	5.29940	2.24719	0.65707	0.60856	0.42514	0.04109	6.73694	0.08442	0.08442	0.00425	0.00437	0.22734	0.21332	152.01631	31	FBS 1415+456	0.14900	0.12000	3000.00000	19.32595	M	214.34209	45.42944	85.53942	64.96215	
